Record ID,Intake Date,Intake Channel,311 SR Number,Business Category,Complaint Code,Business Unique ID,Business Name,Result Date,Result,Referred To,Contract Cancelled Amount,Refund Amount,Address Type,Building Nbr,Street1,Street2,Street3,Unit Type,Apt/Suite,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Census Block (2010),Census Tract (2010),Latitude,Longitude,Month,Total Compensation,Satisfaction
021827-2023-CMPL,2023-10-28,311,311-16385730,Electronics Store,Price Gouging,BA-1676589-2023,38th Electric Bike,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,331,W 38TH ST,,,,,NEW YORK,NY,10018,Manhattan,104.0,3.0,1013641.0,1007620017.0,MN15,1003.0,115.0,40.75515196599134,-73.99266201255458,2023-10,0.0,0
021828-2023-CMPL,2023-10-28,311,311-16385881,Retail Laundry,Non-Delivery of Goods - N01,BA-1676590-2023,organic cleaners,10/30/2023,Insufficient Info Received,,0.0,0.0,Cross Street (Intersection),,KINGS HIGHWAY,OCEAN AVENUE,,,,Unknown,NY,11229,Brooklyn,315.0,48.0,,,,,550.0,40.6106525498816,-73.95354263468822,2023-10,0.0,0
021829-2023-CMPL,2023-10-28,311,311-16386030,Misc Non-Food Retail,Refund or Return Policy Not Posted or Provided,BA-1676591-2023,Dunkin Donuts,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,1309,FULTON ST,,,,,BROOKLYN,NY,11216,Brooklyn,303.0,36.0,3329700.0,3018490047.0,BK75,4001.0,249.0,40.6803598450796,-73.948835909368,2023-10,0.0,0
021830-2023-CMPL,2023-10-28,311,311-16386066,Drug Store Retail,Non-Delivery of Goods - N01,BA-1676592-2023,Athenas Pharmacy,10/30/2023,Referred,NYS Department of Education: Office of Professional Discipline,0.0,0.0,Complete Address,3265,STEINWAY ST,,,,,ASTORIA,NY,11103,Queens,401.0,22.0,4530777.0,4006760010.0,QN70,1000.0,157.0,40.75738079545001,-73.92027927407015,2023-10,0.0,0
021831-2023-CMPL,2023-10-28,Online,,Tobacco Retail Dealer,Unknown,BA-1676593-2023,Magic pack smoke shop,10/30/2023,Referred,Other,0.0,0.0,Complete Address,8417,JAMAICA AVE,,,,,WOODHAVEN,NY,11421,Queens,409.0,32.0,4181526.0,4088530118.0,QN53,2005.0,12.0,40.6923800421201,-73.86042456241816,2023-10,0.0,0
021832-2023-CMPL,2023-10-28,Online,,Newsstand,Tobacco Sales,BA-1674943-2023,Zayesh P Gohel News Stand,10/30/2023,Referred,NYC Police Department,0.0,0.0,Complete Address,2554,Broadway,,,,,New York,NY,10025,Manhattan,107.0,7.0,1033707.0,1012430042.0,MN12,7000.0,183.0,40.79445342173937,-73.9719200517746,2023-10,0.0,0
021834-2023-CMPL,2023-10-28,311,311-16385907,Secondhand Dealer - Auto,Advertising/Misleading - A02,BA-1676596-2023,Fordham Toyota Service center,11/30/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,235,W 154TH ST,,,,,NEW YORK,NY,10039,Manhattan,110.0,9.0,1060631.0,1020400021.0,MN03,1000.0,236.0,40.82797988868142,-73.93654889093534,2023-10,0.0,0
021835-2023-CMPL,2023-10-28,Online,,Garage & Parking Lot,Lost/Stolen/Damaged Property,BA-1404611-2022,M P Sixteen LLC,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,100,W 26TH ST,,,,,NEW YORK,NY,10001,Manhattan,104.0,3.0,1085978.0,1008010034.0,MN13,1000.0,91.0,40.74497438715464,-73.99185113405801,2023-10,0.0,0
021836-2023-CMPL,2023-10-28,311,311-16387126,Furniture Sales,Exchange/Refund/Return,BA-1676599-2023,C Mark 99 Cents Up,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,8416,PARSONS BLVD,,,,,JAMAICA,NY,11432,Queens,408.0,24.0,4208770.0,4097510007.0,QN35,1003.0,230.0,40.713813728053104,-73.80706156778865,2023-10,0.0,0
021837-2023-CMPL,2023-10-28,Online,,Garage & Parking Lot,Billing Dispute - B02,BA-1547785-2022,SP PLUS CORPORATION,11/22/2023,Resolved and Consumer Satisfied - SPF,,0.0,0.0,Complete Address,2401,3RD AVE,,,,,BRONX,NY,10451,Bronx,201.0,8.0,2129132.0,2023190002.0,BX39,1026.0,51.0,40.80828614377263,-73.9311022244573,2023-10,0.0,1
021838-2023-CMPL,2023-10-28,311,311-16387067,Drug Store Retail,Non-Delivery of Goods - N01,BA-1676601-2023,Skyview pharmacy,10/30/2023,Referred,NYS Department of Education: Office of Professional Discipline,0.0,0.0,Complete Address,13107,40TH RD,,,STE,E7,FLUSHING,NY,11354,Queens,407.0,20.0,4534020.0,4050667501.0,QN22,1003.0,871.0,40.75594128541094,-73.83604285013006,2023-10,0.0,0
021839-2023-CMPL,2023-10-28,311,311-16387097,Garage & Parking Lot,Lost/Stolen/Damaged Property,BA-1495098-2022,TOWNHOUSE PARKING LLC,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,177,E 73RD ST,,,,,NEW YORK,NY,10021,Manhattan,108.0,4.0,1043045.0,1014080031.0,MN40,5000.0,128.0,40.77071919045159,-73.96077067757834,2023-10,0.0,0
021841-2023-CMPL,2023-10-29,311,311-16387928,Storage Warehouse,Lost/Stolen/Damaged Property,BA-1676603-2023,CubeSmart Self Storage 251-63 jericho turnpike queens ny 11426,11/03/2023,Referred,Court System,0.0,0.0,Complete Address,25163,JERICHO TPKE,,,,,BELLEROSE,NY,11426,Queens,413.0,23.0,4439706.0,4086680118.0,QN43,4000.0,1617.0,40.72684053866783,-73.71352465108845,2023-10,0.0,0
021842-2023-CMPL,2023-10-29,311,311-16388296,Misc Non-Food Retail,Non-Delivery of Goods - N01,BA-1676604-2023,Roosevelt ave and  63rd street New York,10/30/2023,Referred,Other,0.0,0.0,Cross Street (Intersection),,63 STREET,ROOSEVELT AVENUE,,,,Unknown,NY,11377,Queens,402.0,26.0,,,,,261.0,40.74582974450697,-73.9010971720631,2023-10,0.0,0
021843-2023-CMPL,2023-10-29,311,311-16388340,Grocery-Retail,Price Gouging,BA-1443593-2022,MUCHO LOCO DELI GROCERY CORP.,10/30/2023,Referred,NYS Office of the Attorney General,0.0,0.0,Complete Address,441,SUTTER AVE,,,,,BROOKLYN,NY,11212,Brooklyn,316.0,37.0,3407369.0,3037460039.0,BK81,3000.0,908.0,40.668239501331975,-73.90289203144609,2023-10,0.0,0
021844-2023-CMPL,2023-10-29,311,311-16388211,Restaurant,Cashless Business,BA-1676605-2023,EDDIE'S ICE Cream,12/12/2023,Complaint Review Complete,,0.0,0.0,Complete Address,25,HANK PL,,,,,STATEN ISLAND,NY,10309,Staten Island,503.0,51.0,5092586.0,5066940280.0,SI01,3024.0,198.0,40.51549410992502,-74.19759180304068,2023-10,0.0,0
021845-2023-CMPL,2023-10-29,311,311-16388334,Misc Non-Food Retail,Box Cutter Sold to Minor,BA-1676606-2023,Fleet organic market,10/30/2023,Referred,Other,0.0,0.0,Complete Address,81,FLEET PL,,,,,BROOKLYN,NY,11201,Brooklyn,302.0,35.0,3420464.0,3020610110.0,BK68,1001.0,31.0,40.69308904178046,-73.9817496381086,2023-10,0.0,0
021846-2023-CMPL,2023-10-29,311,311-16388451,Specialized Vending License - MFV,Cashless Business,BA-1676605-2023,EDDIE'S ICE Cream,12/12/2023,Complaint Review Complete,,0.0,0.0,Complete Address,25,HANK PL,,,,,STATEN ISLAND,NY,10309,Staten Island,503.0,51.0,5092586.0,5066940280.0,SI01,3024.0,198.0,40.51549410992502,-74.19759180304068,2023-10,0.0,0
021848-2023-CMPL,2023-10-29,311,311-16390186,Temporary Street Fair Vendor Permit,Unlicensed,BA-1676607-2023,https://twistedtrails.nyc/,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,,8 NOTUS AVENUE,,,,REAR SIDE,STATEN ISLAND,NY,10312,Unknown,,,,,,,,,,2023-10,0.0,0
021849-2023-CMPL,2023-10-29,311,311-16391026,Tobacco Retail Dealer,Prohibited Item Sale to Minor,BA-1665007-2023,Limosneros restaurant,10/30/2023,Referred,NYC Department of Health & Mental Hygiene,0.0,0.0,Complete Address,,366 UNION AVENUE,,,,Floor 1 restaura,BROOKLYN,NY,11211,Brooklyn,,,,,,,,,,2023-10,0.0,0
021850-2023-CMPL,2023-10-29,311,311-16392330,Laundries,Lost/Stolen/Damaged Property,BA-1676608-2023,BABY GIRL'S BUBBLES & CLEANERS,11/30/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,2215,8TH AVE,,,,,NEW YORK,NY,10026,Manhattan,110.0,9.0,1077815.0,1019460029.0,MN11,3000.0,257.0,40.80664787739132,-73.95375622278519,2023-10,0.0,0
021851-2023-CMPL,2023-10-29,311,311-16392560,Misc Non-Food Retail,Non-Delivery of Goods - N01,BA-1676610-2023,"""Knockdown Center""",10/30/2023,Insufficient Info Received,,0.0,0.0,Complete Address,5219,FLUSHING AVE,,,,,MASPETH,NY,11378,Queens,405.0,30.0,4439140.0,4026110328.0,QN30,1008.0,535.0,40.71454169024329,-73.91406473551606,2023-10,0.0,0
021852-2023-CMPL,2023-10-29,311,311-16394195,Misc Non-Food Retail,Sidewalk Blocked,BA-1676611-2023,Resident building,10/30/2023,No Jurisdiction,,0.0,0.0,Complete Address,1705,E 17TH ST,,,,,BROOKLYN,NY,11229,Brooklyn,315.0,48.0,3428566.0,3068000001.0,BK44,2003.0,552.0,40.60802957130723,-73.95620595675747,2023-10,0.0,0
021853-2023-CMPL,2023-10-29,311,311-16394434,Storage Warehouse,Unlicensed,BA-1676612-2023,Unknown,10/30/2023,No Jurisdiction,,0.0,0.0,Complete Address,5747,156TH ST,,,,,FLUSHING,NY,11355,Queens,407.0,20.0,4145960.0,4067230044.0,QN62,2004.0,1215.0,40.742246727413125,-73.81204230176678,2023-10,0.0,0
021854-2023-CMPL,2023-10-29,311,311-16394666,Supermarket,Non-Delivery of Goods - N01,BA-1676613-2023,key food Super market,10/30/2023,Referred,Other,0.0,0.0,Complete Address,3515,JEROME AVE,,,,,BRONX,NY,10467,Bronx,207.0,11.0,2017709.0,2033240138.0,BX43,2000.0,421.0,40.88219413504273,-73.88185429595542,2023-10,0.0,0
021855-2023-CMPL,2023-10-29,Online,,Garage & Parking Lot,Damaged Goods - D01,BA-1197418-2022,CHAMPION PARKING 45 LLC,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,235,E 45TH ST,,,,,NEW YORK,NY,10017,Manhattan,106.0,4.0,1037589.0,1013190016.0,MN19,1000.0,90.0,40.75232723666768,-73.97216158480887,2023-10,0.0,0
021856-2023-CMPL,2023-10-29,311,311-16394874,Misc Non-Food Retail,Advertising/Misleading - A02,BA-1676615-2023,A smoke shop,10/30/2023,Referred,NYC Police Department,0.0,0.0,Complete Address,1368,EDWARD L GRANT HWY,,,,,BRONX,NY,10452,Bronx,204.0,16.0,2008645.0,2028720001.0,BX26,4001.0,21302.0,40.84094238969969,-73.92187053467568,2023-10,0.0,0
021857-2023-CMPL,2023-10-29,Online,,Unknown,Other - Z01,BA-1676616-2023,Cogent Waste Solutions,10/30/2023,Referred,NYC Department of Environmental Protection,0.0,0.0,Complete Address,300,SAND LN,,,,,STATEN ISLAND,NY,10305,Staten Island,502.0,50.0,5050354.0,5034050030.0,SI36,3011.0,70.0,40.59225439276333,-74.06805196783591,2023-10,0.0,0
021858-2023-CMPL,2023-10-29,311,311-16395165,Grocery-Retail,Overcharge,BA-1676617-2023,Pom’s Gourmet Market,10/30/2023,Referred,NYS Office of the Attorney General,0.0,0.0,Complete Address,2620,JACKSON AVE,,,,,LONG ISLAND CITY,NY,11101,Queens,402.0,26.0,4003508.0,4002680018.0,QN31,1063.0,19.0,40.74739719761015,-73.9415808238737,2023-10,0.0,0
021860-2023-CMPL,2023-10-29,Online,,Unknown,Unknown,BA-1676619-2023,Spectrum cable and internet service,11/02/2023,Referred,Other,0.0,0.0,Complete Address,2845,RICHMOND AVE,,,,,STATEN ISLAND,NY,10314,Staten Island,502.0,51.0,5127009.0,5024600098.0,SI24,2018.0,27702.0,,,2023-10,0.0,0
12457-2023-CMPL,2023-07-03,311,311-15032200,Electronic Cigarette Dealer,Unknown,BA-1413957-2022,NY SMOKE N VAPE CORP,07/05/2023,Business Reported,-,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-07,0.0,0
021861-2023-CMPL,2023-10-29,311,311-16396230,Tow Truck Company,Unsolicited/Unauthorized Services,BA-1113779-2022,BEN AND NINO AUTO REPAIR,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,2603,STILLWELL AVE,,,,,BROOKLYN,NY,11223,Brooklyn,313.0,47.0,3329395.0,3072250090.0,BK26,1003.0,308.0,40.584368247243226,-73.98290981403754,2023-10,0.0,0
021862-2023-CMPL,2023-10-29,311,311-16396628,Supermarket,Non-Delivery of Goods - N01,BA-1302550-2022,IDEAL SUPERMARKET,10/30/2023,Referred,Other,0.0,0.0,Complete Address,4806,CHURCH AVE,,,,,BROOKLYN,NY,11203,Brooklyn,317.0,45.0,3102784.0,3046960001.0,BK91,1001.0,860.0,40.651646316978656,-73.93214332412343,2023-10,0.0,0
021863-2023-CMPL,2023-10-29,Online,,Unknown,Unknown,BA-1676621-2023,NEW YORK UNIVERSITY,12/01/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,726,BROADWAY,,,,,NEW YORK,NY,10003,Manhattan,102.0,2.0,1008796.0,1005450015.0,MN23,2003.0,57.0,40.72937331349551,-73.99342253998618,2023-10,0.0,0
021864-2023-CMPL,2023-10-29,311,311-16397351,Megastore,Price Not Posted,BA-1676623-2023,Five Below,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,171,W 230TH ST,,,,,BRONX,NY,10463,Bronx,208.0,11.0,2124371.0,2032660013.0,BX29,1006.0,283.0,40.87751672562955,-73.90515741663873,2023-10,0.0,0
021865-2023-CMPL,2023-10-29,311,311-16397483,Misc Non-Food Retail,Non-Delivery of Goods - N01,BA-1671276-2023,Living Emerald,10/31/2023,Referred,NYS Department of State,0.0,0.0,Complete Address,4,DECATUR ST,,,,,BROOKLYN,NY,11216,Brooklyn,303.0,36.0,3053645.0,3018570033.0,BK75,2001.0,269.0,40.68035976218114,-73.94282932875696,2023-10,0.0,0
021866-2023-CMPL,2023-10-29,311,311-16397524,Employment Agency,Advertising/Misleading - A02,BA-1600147-2023,burlington,11/16/2023,Insufficient Info Received,,0.0,0.0,Complete Address,2163,TILDEN AVE,,,,,BROOKLYN,NY,11226,Brooklyn,314.0,40.0,3000000.0,3051260001.0,BK95,1011.0,794.0,40.64657770545456,-73.95700947488098,2023-10,0.0,0
021867-2023-CMPL,2023-10-29,311,311-16397764,Restaurant,Sidewalk Blocked,BA-1676624-2023,Pedros,10/30/2023,Referred,NYC Department of Transportation,0.0,0.0,Complete Address,73,JAY ST,,,,,BROOKLYN,NY,11201,Brooklyn,302.0,33.0,3000091.0,3000410001.0,BK38,3016.0,21.0,40.70252348190914,-73.98667365533424,2023-10,0.0,0
021869-2023-CMPL,2023-10-29,311,311-16397822,Locksmith,Misrepresentation - M01,BA-1678189-2023,SHAKRO NATENADZE,01/16/2024,Resolved and Consumer Satisfied - SPF,,0.0,0.0,Complete Address,130,7TH AVE S,,,,,NEW YORK,NY,10014,Manhattan,102.0,3.0,1090144.0,1006117501.0,MN23,6004.0,73.0,40.73445127374359,-74.00233818919274,2023-10,0.0,1
021870-2023-CMPL,2023-10-29,Online,,Home Improvement Contractor,Unknown,BA-1676628-2023,A C Penguin Prestige Corp.,11/02/2023,Information Provided,,0.0,0.0,Complete Address,350,W 56TH ST,,,APT,5C,NEW YORK,NY,10019,Manhattan,104.0,6.0,1079019.0,1010460056.0,MN15,5000.0,139.0,40.7666461832923,-73.98480886355287,2023-10,0.0,0
021871-2023-CMPL,2023-10-30,311,311-16398305,Salons And Barbershop,Advertising/Misleading - A02,BA-1676629-2023,Dash bedash barbar shop inc (37-53-73st),10/30/2023,Referred,NYS Department of State,0.0,0.0,Complete Address,3755,73RD ST,,,,,JACKSON HEIGHTS,NY,11372,Queens,403.0,25.0,4029791.0,4012840007.0,QN28,3003.0,289.0,40.747938278749295,-73.89253698499913,2023-10,0.0,0
021872-2023-CMPL,2023-10-30,311,311-16398612,Drug Store Retail,Advertising/Misleading - A02,BA-1676631-2023,rite aide,11/30/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,81,1ST AVE,,,,,NEW YORK,NY,10003,Manhattan,103.0,2.0,1006213.0,1004460029.0,MN22,5001.0,38.0,40.72569475742366,-73.98667984531457,2023-10,0.0,0
021873-2023-CMPL,2023-10-30,311,311-16398501,Pedicab Business,Overcharge,BA-1127102-2022,August Wilson Theater,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,245,W 52ND ST,,,,,NEW YORK,NY,10019,Manhattan,105.0,3.0,1024826.0,1010240007.0,MN17,2002.0,131.0,40.76303948023538,-73.9839794171107,2023-10,0.0,0
021874-2023-CMPL,2023-10-30,311,311-16398756,Stoop Line Stand,Sidewalk Blocked,BA-1676633-2023,N/a,10/31/2023,Referred,NYS Department of Transportation,0.0,0.0,Complete Address,1731,HARRISON AVE,,,APT,3B,BRONX,NY,10453,Bronx,205.0,14.0,2008471.0,2028660110.0,BX36,1001.0,21502.0,40.849226300750935,-73.91466424683102,2023-10,0.0,0
021876-2023-CMPL,2023-10-30,311,311-16399911,Misc Non-Food Retail,Advertising/Misleading - A02,BA-1676635-2023,R L O grocery,10/30/2023,Referred,NYC Department of Health & Mental Hygiene,0.0,0.0,Complete Address,676,E 180TH ST,,,,,BRONX,NY,10457,Bronx,206.0,15.0,2012343.0,2030800089.0,BX17,2002.0,373.0,40.8483896463071,-73.88937828128626,2023-10,0.0,0
021877-2023-CMPL,2023-10-30,311,311-16400065,Supermarket,Overcharge,BA-1676636-2023,bhuiyan deli grocery,10/30/2023,Referred,Other,0.0,0.0,Complete Address,333,PULASKI ST,,,,,BROOKLYN,NY,11206,Brooklyn,303.0,36.0,3043093.0,3015940053.0,BK35,1000.0,281.0,40.693702176855226,-73.9376972087913,2023-10,0.0,0
021878-2023-CMPL,2023-10-30,Online,,Hotel/Motel,Cashless Business,BA-1676638-2023,Courtyard by Marriott New York World Trade Center Area,12/12/2023,Complaint Review Complete,,0.0,0.0,Complete Address,100,GREENWICH ST,,,,,NEW YORK,NY,10006,Manhattan,101.0,1.0,1090417.0,1000530038.0,MN25,1014.0,13.0,40.70826276701645,-74.01347537490888,2023-10,0.0,0
021879-2023-CMPL,2023-10-30,311,311-16402101,Misc Non-Food Retail,Price Not Posted,BA-1676639-2023,BP,12/01/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,630,FLUSHING AVE,,,,,BROOKLYN,NY,11206,Brooklyn,303.0,36.0,3329628.0,3017200001.0,BK75,3001.0,257.0,40.699962821425096,-73.94844940068975,2023-10,0.0,0
021880-2023-CMPL,2023-10-30,311,311-16402135,Garage & Parking Lot,Non-Delivery of Goods - N01,BA-1676640-2023,PRIVATE GARAGE,10/31/2023,Information Provided,,0.0,0.0,Complete Address,3725,BLACKSTONE AVE,,,,,BRONX,NY,10463,Bronx,208.0,11.0,2085794.0,2059070348.0,BX22,3002.0,30701.0,40.88901108465589,-73.9115679076131,2023-10,0.0,0
021881-2023-CMPL,2023-10-30,Online,,General Vendor,Other - Z01,,,10/30/2023,Referred,NYC Department of Sanitation,0.0,0.0,Cross Street (Intersection),,BROADWAY,PINE STREET,,,,New York,NY,10271,Manhattan,101.0,1.0,,,,,7.0,40.70830417747412,-74.01124992516071,2023-10,0.0,0
021882-2023-CMPL,2023-10-30,311,311-16402241,Home Improvement Contractor,Non-Delivery of Goods - N01; Outstanding Judgement - J01,BA-1377999-2022,"PITON MECHANICAL, LLC",12/04/2023,Referred to Hearing - RTH,,0.0,0.0,Complete Address,2152,RALPH AVENUE,,,STE,607,BROOKLYN,NY,11234,Brooklyn,318.0,46.0,3218210.0,3078390058.0,BK58,1000.0,692.0,40.62525960799551,-73.9178793719059,2023-10,0.0,0
021883-2023-CMPL,2023-10-30,311,311-16402201,Stoop Line Stand,Sidewalk Blocked,BA-1676642-2023,Sunset park deli,10/31/2023,Referred,NYC Department of Sanitation,0.0,0.0,Complete Address,475,43RD ST,,,STE,1,BROOKLYN,NY,11232,Brooklyn,307.0,38.0,3341071.0,3007240046.0,BK32,2000.0,82.0,40.64945383027784,-74.00693716052947,2023-10,0.0,0
021884-2023-CMPL,2023-10-30,311,311-16402939,Garage & Parking Lot,Overcharge,BA-1676644-2023,PRIVATE GARAGE,10/31/2023,Referred,Other,0.0,0.0,Complete Address,970,BOSTON RD,,,APT,2B,BRONX,NY,10456,Bronx,203.0,17.0,2004388.0,2026210001.0,BX35,4002.0,185.0,40.824840045337474,-73.90817727209074,2023-10,0.0,0
12458-2023-CMPL,2023-07-03,311,311-15032285,Other,Unknown,BA-1556315-2022,STORAGE POST,07/05/2023,Referred,Better Business Bureau,0.0,0.0,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,2023-07,0.0,0
021885-2023-CMPL,2023-10-30,Email/Fax,,Home Improvement Contractor,Breach of Contract - B03; Quality of Work - Q01,,,11/29/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,344,E JERICHO TPKE,,,,,MINEOLA,NY,11501,Unknown,,,,,,,,,,2023-10,0.0,0
021886-2023-CMPL,2023-10-30,311,311-16403419,Misc Non-Food Retail,Non-Delivery of Goods - N01,BA-1676656-2023,Johnny Warehouse Liquor,11/30/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,11622,224TH ST,,,,,CAMBRIA HEIGHTS,NY,11411,Queens,413.0,27.0,4244473.0,4113240045.0,QN33,2004.0,596.0,40.69521416579298,-73.73604068759407,2023-10,0.0,0
021887-2023-CMPL,2023-10-30,311,311-16403467,Gas Station-Retail,Inaccurate Device,BA-1676658-2023,Conoco gas station,11/30/2023,Requested Information Not Provided,,0.0,0.0,Cross Street (Intersection),,FLATLANDS AVENUE,PENNSYLVANIA AVENUE,,,,Unknown,NY,11207,Brooklyn,305.0,42.0,,,,,105801.0,40.652768422392,-73.88628975331724,2023-10,0.0,0
021888-2023-CMPL,2023-10-30,311,311-16403472,Misc Non-Food Retail,Non-Delivery of Goods - N01,BA-1676656-2023,Johnny Warehouse Liquor,11/01/2023,Referred,NYS Gaming Commission: Division of Lottery,0.0,0.0,Complete Address,11622,224TH ST,,,,,CAMBRIA HEIGHTS,NY,11411,Queens,413.0,27.0,4244473.0,4113240045.0,QN33,2004.0,596.0,40.69521416579298,-73.73604068759407,2023-10,0.0,0
021889-2023-CMPL,2023-10-30,311,311-16403602,Restaurant,Price Gouging,BA-1270328-2022,MAIN STREET BAGELS,11/01/2023,Insufficient Info Received,,0.0,0.0,Complete Address,7226,MAIN ST,,,,,FLUSHING,NY,11367,Queens,408.0,24.0,4143395.0,4066210010.0,QN37,2000.0,77902.0,40.725845235151546,-73.8214148754725,2023-10,0.0,0
021890-2023-CMPL,2023-10-30,311,311-16403725,Auto Rental,Non-Delivery of Goods - N01,BA-1676664-2023,FAST TRACK MOBILITY,11/30/2023,Requested Information Not Provided,,0.0,0.0,Cross Street (Intersection),,21 STREET,37 AVENUE,,,,Unknown,NY,11101,Queens,401.0,26.0,,,,,33.0,40.75870638460135,-73.93791795808862,2023-10,0.0,0
021892-2023-CMPL,2023-10-30,311,311-16403994,Misc Non-Food Retail,Overcharge,BA-1676666-2023,williamsbridge department store,11/30/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,2430,WILLIAMSBRIDGE RD,,,,,BRONX,NY,10469,Bronx,211.0,13.0,2051742.0,2044490060.0,BX31,1004.0,326.0,40.86148271723208,-73.85759685933427,2023-10,0.0,0
021893-2023-CMPL,2023-10-30,311,311-16404003,Grocery-Retail,Exchange/Refund/Return,BA-1661858-2023,felino grocery,11/30/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,1836,ANTHONY AVE,,,,,BRONX,NY,10457,Bronx,205.0,15.0,2007579.0,2028030001.0,BX41,1000.0,23302.0,40.84741165530736,-73.90370395983209,2023-10,0.0,0
021894-2023-CMPL,2023-10-30,Online,,Retail Store,Harassment - H01,BA-1448641-2022,PRIMARK US CORP.,10/30/2023,Referred,NYC Commission on Human Rights,0.0,0.0,Complete Address,5100,KINGS PLZ,,,,,BROOKLYN,NY,11234,Brooklyn,318.0,46.0,3326830.0,3084700055.0,BK45,2005.0,698.0,40.610059129575966,-73.92209392808607,2023-10,0.0,0
021895-2023-CMPL,2023-10-30,311,311-16404659,Misc Non-Food Retail,Non-Delivery of Goods - N01,BA-1676675-2023,MNG ELECTRIC BIKE INC,11/30/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,47A,DELANCEY ST,,,,,NEW YORK,NY,10002,Manhattan,103.0,1.0,1005589.0,1004190063.0,MN27,7001.0,18.0,40.71959637476489,-73.99168107636834,2023-10,0.0,0
021896-2023-CMPL,2023-10-30,311,311-16404703,Third Party Food Delivery Service,Advertising/Misleading - A02,BA-1676011-2023,Ming Dynasty,12/01/2023,Requested Information Not Provided,,0.0,0.0,Complete Address,1205,1ST AVE,,,,,NEW YORK,NY,10065,Manhattan,108.0,5.0,1000000.0,1014400023.0,MN31,5000.0,118.0,40.76351093598567,-73.95914686221442,2023-10,0.0,0
021897-2023-CMPL,2023-10-30,311,311-16404694,Misc Non-Food Retail,Sidewalk Blocked,BA-1676676-2023,petite optique,10/31/2023,Referred,NYC Police Department,0.0,0.0,Complete Address,193,W 4TH ST,,,,,NEW YORK,NY,10014,Manhattan,102.0,3.0,1077823.0,1005927501.0,MN23,5006.0,71.0,40.73272757435006,-74.00201338861021,2023-10,0.0,0
